YearTerm,CrsPBADept,CrsPBAColl,CrsPBADiv,Subject,Course,CourseTitle,Level,CrsLvlNum,Activity_Type,Instruction_Mode,Hours,N_EOT,N_ENROLL,N_GRADE,PCT_GRADE,AVG_GRD,PCT_A,PCT_B,PCT_C,PCT_D,PCT_F,PCT_C_MINUS_OR_BELOW,PCT_DF,PCT_WDRAW,PCT_INCOMP,N_PASS,N_NOCRED,N_INCOMP,Workload_Raw,Workload_Hrs_Wk,AvgCourse,AvgInstructor,N_Ret,NIntrFCQ,RAP,Honors,insname1
20131,CSCI,EN,,CSCI,2270,Computer Science 2: Data Structures,Lower,2XXX,LEC - Lecture,P  - In Person,4,157,162,157,100%,3.32,54%,34%,8%,4%,0%,8%,4%,3%,0%,0,0,0,3.19,7-9,5.00,5.48,76,1,0,0,"JOHNSON, GABRIEL GOEHRING"
20131,CSCI,EN,,CSCI,2400,Computer Systems,Lower,2XXX,LEC - Lecture,P  - In Person,4,71,77,71,100%,2.98,35%,35%,24%,3%,3%,7%,6%,8%,0%,0,0,0,3.98,10-12,4.70,5.17,47,1,0,0,"GRUNWALD, DIRK C"
20131,CSCI,EN,,CSCI,2824,Discrete Structures,Lower,2XXX,LEC - Lecture,P  - In Person,3,57,58,55,96%,3.42,58%,38%,0%,0%,4%,4%,4%,2%,0%,0,2,0,2.58,7-9,5.13,5.54,37,1,0,0,"SANKARANARAYANAN, SRIRAM"
20131,CSCI,EN,,CSCI,3002,Human-Centered Computing Foundations,Upper,3XXX,LEC - Lecture,P  - In Person,3,58,61,55,95%,3.86,89%,11%,0%,0%,0%,0%,0%,5%,5%,0,0,3,2.03,4-6,4.50,5.12,34,1,0,0,"EISENBERG, MICHAEL A"
20131,CSCI,EN,,CSCI,3104,Algorithms,Upper,3XXX,LEC - Lecture,P  - In Person,4,96,97,94,98%,3.48,57%,37%,3%,0%,2%,2%,2%,1%,2%,0,0,2,2.15,4-6,3.94,4.25,48,1,0,0,"EHRENFEUCHT, ANDRZEJ"
20131,CSCI,EN,,CSCI,3155,Principles of Programming Languages,Upper,3XXX,LEC - Lecture,P  - In Person,4,81,81,79,98%,3.40,63%,27%,5%,0%,5%,5%,5%,0%,2%,0,0,2,4.92,13-15,3.09,2.86,44,1,0,0,"BAKER, JAMES EDWARD"
20131,CSCI,EN,,CSCI,3434,Theory of Computation,Upper,3XXX,LEC - Lecture,P  - In Person,3,30,30,30,100%,3.51,63%,27%,10%,0%,0%,0%,0%,0%,0%,0,0,0,2.95,7-9,4.48,4.61,23,1,0,0,"GOLDBERG, DEBRA S"
20131,CSCI,EN,,CSCI,3656,Numerical Computation,Upper,3XXX,LEC - Lecture,P  - In Person,3,46,46,46,100%,2.40,15%,41%,20%,15%,9%,24%,24%,0%,0%,0,0,0,2.80,7-9,2.14,1.68,28,1,0,0,"ZHAO, TAO"
20131,CSCI,EN,,CSCI,3753,Operating Systems,Upper,3XXX,LEC - Lecture,P  - In Person,4,80,82,80,100%,3.06,42%,35%,16%,2%,4%,11%,6%,2%,0%,0,0,0,3.52,10-12,4.79,4.77,44,1,0,0,"MISHRA, SHIVAKANT"
20131,CSCI,EN,,CSCI,4239,Advanced Computer Graphics,Upper,4XXX,LEC - Lecture,P  - In Person,3,29,29,29,100%,3.51,90%,0%,0%,0%,10%,10%,10%,0%,0%,0,0,0,4.13,10-12,5.40,5.56,16,1,0,0,"SCHREUDER, WILLEM A"
20131,CSCI,EN,,CSCI,4318,Software Engineering Project 2,Upper,4XXX,LEC - Lecture,P  - In Person,4,60,60,60,100%,3.82,87%,12%,0%,2%,0%,2%,2%,0%,0%,0,0,0,3.93,10-12,4.77,4.71,31,1,0,0,"STAFFORD, JUDITH ALYCE"
20131,CSCI,EN,,CSCI,4446,Chaotic Dynamics,Upper,4XXX,LEC - Lecture,P  - In Person,3,41,42,41,100%,3.36,63%,22%,10%,2%,2%,7%,5%,2%,0%,0,0,0,3.24,7-9,5.66,5.88,32,1,0,0,"BRADLEY, ELIZABETH"
20131,CSCI,EN,,CSCI,4502,Data Mining,Upper,4XXX,LEC - Lecture,P  - In Person,3,57,57,56,98%,3.43,55%,39%,4%,0%,2%,2%,2%,0%,0%,0,1,0,3.11,7-9,4.32,4.46,28,1,0,0,"LV, QIN"
20131,CSCI,EN,,CSCI,4753,Computer Performance Modeling,Upper,4XXX,LEC - Lecture,P  - In Person,3,33,33,32,97%,3.59,69%,28%,0%,0%,3%,3%,3%,0%,3%,0,0,1,3.44,7-9,4.67,5.28,18,1,0,0,"GRUNWALD, DIRK C"
20131,CSCI,EN,,CSCI,4830,Special Topics in Computer Science,Upper,4XXX,LEC - Lecture,P  - In Person,3,19,20,19,100%,3.26,58%,21%,16%,0%,5%,5%,5%,5%,0%,0,0,0,2.83,7-9,4.50,4.67,6,1,0,0,"KING, ROGER A"
20131,CSCI,EN,,CSCI,4830,Special Topics in Computer Science,Upper,4XXX,LEC - Lecture,P  - In Person,3,31,31,31,100%,3.07,52%,32%,3%,0%,13%,13%,13%,0%,0%,0,0,0,2.79,7-9,3.96,4.53,27,2,0,0,"REPENNING, ALEX"
20131,CSCI,EN,,CSCI,4830,Special Topics in Computer Science,Upper,4XXX,LEC - Lecture,P  - In Person,3,11,11,11,100%,4.00,100%,0%,0%,0%,0%,0%,0%,0%,0%,0,0,0,3.67,10-12,5.00,5.33,6,1,0,0,"CORRELL, NICOLAUS J"
20131,CSCI,EN,,CSCI,4830,Special Topics in Computer Science,Upper,4XXX,LEC - Lecture,P  - In Person,3,13,13,13,100%,3.65,69%,31%,0%,0%,0%,0%,0%,0%,0%,0,0,0,2.11,4-6,4.45,4.73,11,1,0,0,"IRWIN, JAY TODD"
20131,CSCI,EN,,CSCI,4830,Special Topics in Computer Science,Upper,4XXX,LEC - Lecture,P  - In Person,3,30,30,30,100%,3.89,87%,13%,0%,0%,0%,0%,0%,0%,0%,0,0,0,2.88,7-9,5.48,5.59,27,1,0,0,"HAN, RICHARD YEHWHEI"
20131,CSCI,EN,,CSCI,5454,Design and Analysis of Algorithms,Masters,5XXX,LEC - Lecture,P  - In Person,3,37,39,37,100%,3.51,54%,46%,0%,0%,0%,0%,0%,5%,0%,0,0,0,4.42,10-12,5.32,5.58,31,1,0,0,"CLAUSET, AARON JULIAN"
20131,CSCI,EN,,CSCI,5817,Database Systems,Masters,5XXX,LEC - Lecture,P  - In Person,3,27,27,24,89%,3.33,50%,33%,17%,0%,0%,0%,0%,0%,11%,0,0,3,2.70,7-9,3.30,3.40,10,1,0,0,"KING, ROGER A"
20131,CSCI,EN,,CSCI,6268,Foundations of Computer and Network Security,Masters,6XXX,LEC - Lecture,P  - In Person,3,17,17,17,100%,3.52,82%,6%,6%,0%,6%,6%,6%,0%,0%,0,0,0,3.27,7-9,5.40,5.80,15,1,0,0,"BLACK, JOHN"
20131,CSCI,EN,,CSCI,6402,Issues and Methods in Cognitive Science,Masters,6XXX,LEC - Lecture,P  - In Person,3,21,21,20,96%,3.67,85%,10%,0%,0%,5%,5%,5%,0%,0%,0,1,0,3.00,7-9,4.00,4.45,11,2,0,0,"WAGER, TOR DESSART"
20131,CSCI,EN,,CSCI,7000,Current Topics in Computer Science,Doctoral,7XXX,LEC - Lecture,P  - In Person,3,15,15,15,100%,3.65,80%,13%,7%,0%,0%,0%,0%,0%,0%,0,0,0,3.18,7-9,5.00,5.54,11,1,0,0,"YEH, PEI HSIU"
20131,CSCI,EN,,CSCI,7772,Topics in Cognitive Science,Doctoral,7XXX,SEM - Seminar,P  - In Person,1,11,11,11,100%,4.00,100%,0%,0%,0%,0%,0%,0%,0%,0%,0,0,0,1.75,4-6,4.50,5.50,8,1,0,0,"SUMNER, TAMMY R"
20137,CSCI,EN,,CSCI,1000,Computer Science as a Field of Work and Study,Lower,1XXX,LEC - Lecture,P  - In Person,1,75,81,75,100%,3.37,71%,15%,7%,1%,7%,12%,8%,7%,0%,0,0,0,1.15,0-3,3.78,5.02,50,1,0,0,"LEWIS, CLAYTON H"
20137,CSCI,EN,,CSCI,1300,Computer Science 1: Starting Computing,Lower,1XXX,LEC - Lecture,P  - In Person,4,128,148,126,98%,2.42,31%,27%,18%,9%,15%,31%,24%,14%,2%,0,0,2,3.30,7-9,3.80,3.75,85,1,0,0,"LAMARCHE, JEFFREY STEVEN"
20137,CSCI,EN,,CSCI,1300,Computer Science 1: Starting Computing,Lower,1XXX,LEC - Lecture,P  - In Person,4,332,355,331,100%,2.89,47%,23%,15%,7%,9%,20%,16%,6%,0%,0,0,1,2.78,7-9,4.77,4.77,174,1,0,0,"HOENIGMAN, RHONDA OLCOTT"
20137,CSCI,EN,,CSCI,2270,Computer Science 2: Data Structures,Lower,2XXX,LEC - Lecture,P  - In Person,4,73,85,73,100%,3.01,45%,29%,15%,5%,5%,15%,11%,14%,0%,0,0,0,3.82,10-12,4.91,5.14,43,1,0,0,"WHITE, ELIZABETH K."
20137,CSCI,EN,,CSCI,2270,Computer Science 2: Data Structures,Lower,2XXX,LEC - Lecture,P  - In Person,4,103,112,102,99%,2.96,42%,29%,20%,2%,7%,15%,9%,8%,0%,0,0,0,3.47,7-9,4.77,4.94,69,1,0,0,"WHITE, ELIZABETH K."
20137,CSCI,EN,,CSCI,2400,Computer Systems,Lower,2XXX,LEC - Lecture,P  - In Person,4,128,135,127,99%,2.87,24%,50%,20%,3%,3%,8%,6%,5%,1%,0,0,1,3.87,10-12,4.20,4.19,83,1,0,0,"HAN, RICHARD YEHWHEI"
20137,CSCI,EN,,CSCI,2820,Linear Algebra with Computer Science Applications,Lower,2XXX,LEC - Lecture,P  - In Person,3,46,48,46,100%,3.00,35%,43%,13%,7%,2%,11%,9%,4%,0%,0,0,0,2.63,7-9,3.31,3.17,36,1,0,0,"JESSUP, ELIZABETH R"
20137,CSCI,EN,,CSCI,2824,Discrete Structures,Lower,2XXX,LEC - Lecture,P  - In Person,3,101,104,100,99%,3.56,71%,21%,5%,1%,2%,3%,3%,3%,1%,0,0,1,2.01,4-6,3.68,3.93,76,1,0,0,"HOENIGMAN, RHONDA OLCOTT"
20137,CSCI,EN,,CSCI,3104,Algorithms,Upper,3XXX,LEC - Lecture,P  - In Person,4,63,67,63,100%,3.43,54%,38%,6%,0%,2%,2%,2%,6%,0%,0,0,0,2.89,7-9,5.46,5.77,52,1,0,0,"BLACK, JOHN"
20137,CSCI,EN,,CSCI,3112,Human-Centered Computing Professional Development,Upper,3XXX,PRA - Practicum,P  - In Person,1,56,57,56,100%,3.64,79%,18%,2%,0%,2%,4%,2%,2%,0%,0,0,0,,,,,,,1,0,"LEWIS, CLAYTON H"
20137,CSCI,EN,,CSCI,3155,Principles of Programming Languages,Upper,3XXX,LEC - Lecture,P  - In Person,4,69,73,69,100%,3.36,57%,33%,7%,0%,3%,6%,3%,5%,0%,0,0,0,3.40,7-9,2.55,2.45,44,1,0,0,"BAKER, JAMES EDWARD"
20137,CSCI,EN,,CSCI,3202,Introduction to Artificial Intelligence,Upper,3XXX,LEC - Lecture,P  - In Person,3,70,72,70,100%,3.78,89%,6%,3%,1%,1%,4%,3%,3%,0%,0,0,0,2.86,7-9,3.34,2.83,29,1,0,0,"MCBURNETT, NEAL"
20137,CSCI,EN,,CSCI,3287,Database and Information Systems,Upper,3XXX,LEC - Lecture,P  - In Person,3,68,69,65,96%,3.22,38%,48%,12%,0%,2%,2%,2%,1%,4%,0,0,3,1.73,4-6,2.55,2.73,11,1,0,0,"KING, ROGER A"
20137,CSCI,EN,,CSCI,3302,Introduction to Robotics,Upper,3XXX,LEC - Lecture,P  - In Person,3,17,18,17,100%,3.44,65%,29%,0%,0%,6%,6%,6%,4%,0%,0,0,0,2.92,7-9,4.57,4.57,14,1,0,0,"CORRELL, NICOLAUS J"
20137,CSCI,EN,,CSCI,3308,Software Engineering Methods and Tools,Upper,3XXX,LEC - Lecture,P  - In Person,3,120,122,119,99%,3.28,45%,45%,10%,0%,1%,3%,1%,2%,0%,0,0,0,3.41,7-9,3.12,3.12,77,1,0,0,"STAFFORD, JUDITH ALYCE"
20137,CSCI,EN,,CSCI,4113,Unix System Administration,Upper,4XXX,LEC - Lecture,P  - In Person,3,34,35,34,100%,3.34,71%,12%,9%,0%,9%,12%,9%,3%,0%,0,0,0,3.65,10-12,5.43,5.75,28,1,0,0,"DEHUS, MARK D"
20137,CSCI,EN,,CSCI,4229,Computer Graphics,Upper,4XXX,LEC - Lecture,P  - In Person,3,78,78,78,100%,3.75,87%,8%,3%,1%,1%,3%,3%,0%,0%,0,0,0,3.77,10-12,5.21,5.46,48,1,0,0,"SCHREUDER, WILLEM A"
20137,CSCI,EN,,CSCI,4273,Network Systems,Upper,4XXX,LEC - Lecture,P  - In Person,3,69,71,68,99%,3.15,35%,44%,19%,1%,0%,3%,1%,3%,1%,0,0,1,4.21,10-12,4.84,4.96,25,1,0,0,"HAN, RICHARD YEHWHEI"
20137,CSCI,EN,,CSCI,4308,Software Engineering Project 1,Upper,4XXX,LEC - Lecture,P  - In Person,4,71,71,71,100%,3.63,70%,28%,0%,1%,0%,1%,1%,0%,0%,0,0,0,3.54,10-12,4.11,3.84,37,1,0,0,"STAFFORD, JUDITH ALYCE"
20137,CSCI,EN,,CSCI,4314,Algorithms for Molecular Biology,Upper,4XXX,LEC - Lecture,P  - In Person,3,37,39,37,100%,3.82,89%,8%,3%,0%,0%,0%,0%,5%,0%,0,0,0,2.85,7-9,3.80,4.37,30,1,0,0,"GOLDBERG, DEBRA S"
20137,CSCI,EN,,CSCI,4576,High-Performance Scientific Computing,Upper,4XXX,LEC - Lecture,P  - In Person,4,38,39,37,97%,3.27,46%,43%,8%,3%,0%,5%,3%,2%,3%,0,0,1,4.53,13-15,4.63,4.72,32,1,0,0,"HAUSER, THOMAS A"
20137,CSCI,EN,,CSCI,4809,Computer Animation,Upper,4XXX,LEC - Lecture,P  - In Person,3,25,25,20,82%,3.40,65%,10%,25%,0%,0%,0%,0%,0%,18%,0,0,5,3.00,7-9,4.23,4.23,13,1,0,0,"KING, ROGER A"
20137,CSCI,EN,,CSCI,4830,Special Topics in Computer Science,Upper,4XXX,LEC - Lecture,P  - In Person,3,23,25,21,91%,3.44,76%,10%,5%,10%,0%,14%,10%,7%,4%,0,0,1,4.13,10-12,5.65,5.71,17,1,0,0,"BLACK, JOHN"
20137,CSCI,EN,,CSCI,4830,Special Topics in Computer Science,Upper,4XXX,LEC - Lecture,P  - In Person,3,18,18,18,100%,3.92,100%,0%,0%,0%,0%,0%,0%,0%,0%,0,0,0,3.50,10-12,5.21,5.29,14,1,0,0,"YEH, PEI HSIU"
20137,CSCI,EN,,CSCI,4830,Special Topics in Computer Science,Upper,4XXX,LEC - Lecture,P  - In Person,3,10,10,10,100%,3.47,50%,50%,0%,0%,0%,0%,0%,0%,0%,0,0,0,2.80,7-9,4.50,4.90,10,1,0,0,"TUFO, HENRY"
20137,CSCI,EN,,CSCI,5352,Network Analysis and Modeling,Masters,5XXX,LEC - Lecture,P  - In Person,3,14,14,14,100%,3.57,79%,14%,0%,0%,7%,7%,7%,0%,0%,0,0,0,5.33,13-15,4.67,5.11,11,1,0,0,"CLAUSET, AARON JULIAN"
20137,CSCI,EN,,CSCI,5444,Introduction to Theory of Computation,Masters,5XXX,LEC - Lecture,P  - In Person,3,26,26,26,100%,4.00,100%,0%,0%,0%,0%,0%,0%,0%,0%,0,0,0,2.20,4-6,4.44,5.06,16,1,0,0,"EHRENFEUCHT, ANDRZEJ"
20137,CSCI,EN,,CSCI,5535,Fundamental Concepts of Programming Languages,Masters,5XXX,LEC - Lecture,P  - In Person,3,21,22,20,95%,3.44,70%,20%,5%,5%,0%,5%,5%,4%,5%,0,0,1,3.73,10-12,4.60,4.73,15,1,0,0,"CHANG, BOR-YUH EVAN"
20137,CSCI,EN,,CSCI,5606,Principles of Numerical Computation,Masters,5XXX,LEC - Lecture,P  - In Person,3,11,11,10,91%,3.52,50%,40%,10%,0%,0%,0%,0%,0%,9%,0,0,1,2.88,7-9,5.13,5.50,8,1,0,0,"JESSUP, ELIZABETH R"
20137,CSCI,EN,,CSCI,5654,Linear Programming,Masters,5XXX,LEC - Lecture,P  - In Person,3,24,24,24,100%,3.77,96%,0%,0%,0%,4%,4%,4%,0%,0%,0,0,0,3.47,7-9,5.53,5.68,19,1,0,0,"SANKARANARAYANAN, SRIRAM"
20137,CSCI,EN,,CSCI,5673,Distributed Systems,Masters,5XXX,LEC - Lecture,P  - In Person,3,20,20,20,100%,3.80,85%,15%,0%,0%,0%,0%,0%,0%,0%,0,0,0,3.33,7-9,5.25,5.44,16,1,0,0,"MISHRA, SHIVAKANT"
20137,CSCI,EN,,CSCI,5832,Natural Language Processing,Masters,5XXX,LEC - Lecture,P  - In Person,3,46,46,41,90%,3.80,88%,12%,0%,0%,0%,0%,0%,0%,10%,0,0,5,2.94,7-9,4.95,5.11,37,1,0,0,"MARTIN, JAMES H"
20137,CSCI,EN,,CSCI,5919,HCC Survey and Synthesis: Foundations and Trajectories,Masters,5XXX,SEM - Seminar,P  - In Person,3,11,12,11,100%,3.97,100%,0%,0%,0%,0%,0%,0%,8%,0%,0,0,0,4.13,10-12,5.78,6.00,9,1,0,0,"PALEN, LEYSIA A"
20137,CSCI,EN,,CSCI,6000,Introduction to the Computer Science PhD Program,Masters,6XXX,OTH - Other,P  - In Person,1,20,20,20,100%,3.83,85%,15%,0%,0%,0%,0%,0%,0%,0%,0,0,0,2.00,4-6,5.00,5.54,13,1,0,0,"LEWIS, CLAYTON H"
20137,CSCI,EN,,CSCI,7222,Topics in Nonsymbolic Artificial Intelligence,Doctoral,7XXX,LEC - Lecture,P  - In Person,3,17,17,16,94%,3.71,75%,25%,0%,0%,0%,0%,0%,0%,6%,0,0,1,3.29,7-9,5.13,5.40,15,1,0,0,"MOZER, MICHAEL C"
20137,CSCI,EN,,CSCI,7772,Topics in Cognitive Science,Doctoral,7XXX,SEM - Seminar,P  - In Person,1,13,13,12,93%,3.97,100%,0%,0%,0%,0%,0%,0%,0%,7%,0,0,1,1.40,0-3,4.57,4.67,7,1,0,0,"CACCAMISE, DONNA J"
20141,CSCI,EN,,CSCI,1300,Computer Science 1: Programming,Lower,1XXX,LEC - Lecture,P  - In Person,4,287,306,287,100%,2.96,51%,21%,13%,5%,10%,19%,15%,6%,0%,0,0,0,2.73,7-9,5.31,5.52,158,1,0,0,"HOENIGMAN, RHONDA OLCOTT"
20141,CSCI,EN,,CSCI,1300,Computer Science 1: Programming,Lower,1XXX,LEC - Lecture,P  - In Person,4,70,76,70,100%,2.81,36%,30%,19%,10%,6%,19%,16%,8%,0%,0,0,0,3.03,7-9,4.84,4.89,38,1,0,0,"BOESE, ELIZABETH SUGAR"
20141,CSCI,EN,,CSCI,2270,Computer Science 2: Data Structures,Lower,2XXX,LEC - Lecture,P  - In Person,4,238,263,236,99%,3.16,53%,26%,11%,4%,6%,14%,10%,10%,1%,0,0,2,3.26,7-9,4.52,4.59,115,1,0,0,"WHITE, ELIZABETH K."
20141,CSCI,EN,,CSCI,2400,Computer Systems,Lower,2XXX,LEC - Lecture,P  - In Person,4,106,115,106,100%,2.75,28%,42%,17%,3%,9%,19%,12%,8%,0%,0,0,0,4.09,10-12,4.71,5.03,58,1,0,0,"GRUNWALD, DIRK C"
20141,CSCI,EN,,CSCI,2824,Discrete Structures,Lower,2XXX,LEC - Lecture,P  - In Person,3,83,86,83,100%,3.39,53%,41%,4%,0%,2%,6%,2%,3%,0%,0,0,0,2.61,7-9,5.09,5.64,42,1,0,0,"SANKARANARAYANAN, SRIRAM"
20141,CSCI,EN,,CSCI,3002,HCC Foundations/User-Centered Design and Development 1,Upper,3XXX,LEC - Lecture,P  - In Person,3,64,64,64,100%,3.64,69%,25%,6%,0%,0%,2%,0%,0%,0%,0,0,0,2.27,4-6,4.69,5.38,52,1,0,0,"LEWIS, CLAYTON H"
20141,CSCI,EN,,CSCI,3104,Algorithms,Upper,3XXX,LEC - Lecture,P  - In Person,4,113,113,113,100%,3.34,50%,41%,10%,0%,0%,2%,0%,0%,0%,0,0,0,3.94,10-12,4.65,4.91,88,1,0,0,"CLAUSET, AARON JULIAN"
20141,CSCI,EN,,CSCI,3112,Human-Centered Computing Professional Development,Upper,3XXX,PRA - Practicum,P  - In Person,1,64,64,64,100%,3.56,70%,20%,8%,0%,2%,2%,2%,0%,0%,0,0,0,,,,,,,1,0,"LEWIS, CLAYTON H"
20141,CSCI,EN,,CSCI,3155,Principles of Programming Languages,Upper,3XXX,LEC - Lecture,P  - In Person,4,73,78,73,100%,2.72,22%,41%,34%,3%,0%,26%,3%,6%,0%,0,0,0,4.25,10-12,4.19,4.93,31,1,0,0,"CHANG, BOR-YUH EVAN"
20141,CSCI,EN,,CSCI,3308,SoftwareDevelopment Methods and Tools,Upper,3XXX,LEC - Lecture,P  - In Person,3,75,78,75,100%,2.89,24%,51%,21%,3%,1%,11%,4%,4%,0%,0,0,0,3.35,7-9,3.46,2.76,59,1,0,0,"OKOYE, IFEYINWA U."
20141,CSCI,EN,,CSCI,3434,Theory of Computation,Upper,3XXX,LEC - Lecture,P  - In Person,3,29,30,29,100%,3.37,52%,34%,14%,0%,0%,0%,0%,3%,0%,0,0,0,2.84,7-9,4.19,4.70,21,1,0,0,"GOLDBERG, DEBRA S"
20141,CSCI,EN,,CSCI,3656,Numerical Computation,Upper,3XXX,LEC - Lecture,P  - In Person,3,41,43,41,100%,2.92,41%,34%,10%,12%,2%,15%,15%,5%,0%,0,0,0,2.67,7-9,4.65,5.14,23,1,0,0,"JESSUP, ELIZABETH R"
20141,CSCI,EN,,CSCI,3753,Operating Systems,Upper,3XXX,LEC - Lecture,P  - In Person,4,123,126,123,100%,2.87,32%,44%,14%,1%,10%,11%,11%,2%,0%,0,0,0,3.20,7-9,4.47,4.58,80,1,0,0,"MISHRA, SHIVAKANT"
20141,CSCI,EN,,CSCI,4239,Advanced Computer Graphics,Upper,4XXX,LEC - Lecture,P  - In Person,3,32,32,29,91%,3.58,72%,24%,0%,0%,3%,3%,3%,0%,9%,0,0,3,3.77,10-12,5.21,5.62,14,1,0,0,"SCHREUDER, WILLEM A"
20141,CSCI,EN,,CSCI,4318,Software Engineering Project 2,Upper,4XXX,LEC - Lecture,P  - In Person,4,70,70,70,100%,3.64,66%,33%,0%,1%,0%,1%,1%,0%,0%,0,0,0,4.17,10-12,3.97,3.73,30,1,0,0,"STAFFORD, JUDITH ALYCE"
20141,CSCI,EN,,CSCI,4448,Object-Oriented Analysis and Design,Upper,4XXX,LEC - Lecture,P  - In Person,3,49,50,49,100%,3.57,63%,31%,6%,0%,0%,0%,0%,2%,0%,0,0,0,2.90,7-9,4.94,5.28,27,2,0,0,"HUGHES, DANA THURSTON"
20141,CSCI,EN,,CSCI,4830,Special Topics in Computer Science,Upper,4XXX,LEC - Lecture,P  - In Person,3,11,11,10,91%,3.90,90%,10%,0%,0%,0%,0%,0%,0%,9%,0,0,1,2.83,7-9,5.00,4.83,6,1,0,0,"KING, ROGER A"
20141,CSCI,EN,,CSCI,4830,Special Topics in Computer Science,Upper,4XXX,LEC - Lecture,P  - In Person,3,43,46,43,100%,3.71,84%,9%,7%,0%,0%,0%,0%,6%,0%,0,0,0,3.31,7-9,4.95,5.59,38,1,0,0,"PALEN, LEYSIA A"
20141,CSCI,EN,,CSCI,4830,Special Topics in Computer Science,Upper,4XXX,LEC - Lecture,P  - In Person,3,15,15,15,100%,3.70,80%,20%,0%,0%,0%,0%,0%,0%,0%,0,0,0,2.00,4-6,4.82,4.73,11,1,0,0,"MISHRA, SHIVAKANT"
20141,CSCI,EN,,CSCI,4830,Special Topics in Computer Science,Upper,4XXX,LEC - Lecture,P  - In Person,3,32,32,31,97%,3.78,84%,16%,0%,0%,0%,0%,0%,0%,0%,0,0,0,3.06,7-9,5.05,4.89,19,1,0,0,"YEH, PEI HSIU"
20141,CSCI,EN,,CSCI,4830,Special Topics in Computer Science,Upper,4XXX,LEC - Lecture,P  - In Person,3,32,32,32,100%,3.94,94%,6%,0%,0%,0%,0%,0%,0%,0%,0,0,0,2.52,7-9,5.56,5.52,25,2,0,0,"HAN, RICHARD YEHWHEI"
20141,CSCI,EN,,CSCI,5454,Design and Analysis of Algorithms,Masters,5XXX,LEC - Lecture,P  - In Person,3,44,46,44,100%,3.91,98%,0%,0%,0%,2%,2%,2%,4%,0%,0,0,0,2.24,4-6,4.35,4.85,34,1,0,0,"EHRENFEUCHT, ANDRZEJ"
20141,CSCI,EN,,CSCI,5622,Machine Learning,Masters,5XXX,LEC - Lecture,P  - In Person,3,47,48,46,98%,3.41,59%,33%,2%,4%,2%,7%,7%,2%,0%,0,0,0,3.34,7-9,3.80,3.53,30,1,0,0,"WILDER, MATTHEW H."
20141,CSCI,EN,,CSCI,5817,Database Systems,Masters,5XXX,LEC - Lecture,P  - In Person,3,26,26,26,100%,3.96,96%,4%,0%,0%,0%,0%,0%,0%,0%,0,0,0,2.78,7-9,3.95,3.90,21,1,0,0,"KING, ROGER A"
20141,CSCI,EN,,CSCI,6402,Issues and Methods in Cognitive Science,Masters,6XXX,LEC - Lecture,P  - In Person,3,27,28,27,100%,3.85,96%,4%,0%,0%,0%,0%,0%,3%,0%,0,0,0,2.48,4-6,4.10,4.63,15,2,0,0,"WAGER, TOR DESSART"
20141,CSCI,EN,,CSCI,6454,Advanced Algorithms,Masters,6XXX,LEC - Lecture,P  - In Person,3,13,14,13,100%,3.85,92%,8%,0%,0%,0%,0%,0%,7%,0%,0,0,0,2.78,7-9,5.30,5.70,10,1,0,0,"BLACK, JOHN"
20141,CSCI,EN,,CSCI,7772,Topics in Cognitive Science,Doctoral,7XXX,SEM - Seminar,P  - In Person,1,14,14,13,96%,3.95,100%,0%,0%,0%,0%,0%,0%,0%,4%,0,0,1,,,,,0,1,0,0,"CACCAMISE, DONNA J"


